question,answer
"Paul's grades last semester were very bad. To encourage him, Paul's dad promised him $5 for every B+ he gets in his next scorecard and twice that amount for every A. If Paul obtains at least two A+ he'll double the previous rewards and would receive a flat $15 for every A+ obtained (with no extra bonus). If there are 10 courses with grades in Paul's scorecard, what's the maximum amount he could receive from his dad?","How much would Paul get for a B+? ** We know Paul would get $5 for a B+. However, we know this could be (2x) doubled if he obtains at least two A+. This means 2*$5 = $<<2*5=10>>10 for a B+ if Paul gets at least two A+
How much would Paul get for an A? ** We know Paul would get twice the reward of a B+ if he gets an A. This means 2*$5 = $<<5*2=10>>10 for every A
How much would Paul get for an A? ** However, we know his reward for every A could be (2x) doubled if he obtains at least two A+. This means 2*$10 = $<<2*10=20>>20 for every A if Paul gets at least two A+
How much would Paul get for an A? ** We learn here then that Paul will get a higher reward for obtaining A grades ($20) than getting A+ grades ($15) as long as he's able to score at least two A+.
How many A+ does Paul need? ** To maximize his payout, Paul will need to get only (2) two A+ from his 10 courses. Therefore he should aim to get an A in the remaining 10-2 = <<10-2=8>>8 courses
How much would Paul get for his next scorecard? ** Assuming Paul can get two A+ and eight A in his next scorecard his total payout would be 2*$15 + 8*$20
How much would Paul get for his next scorecard? ** This translates into $30 + $160 or $<<30+160=190>>190
#### 190"
A housewife goes to the market. She spent 2/3 of her $150. How much does she have left?,"How much does the housewife have left? ** The housewife has 3/3 - 2/3 = 1/3 of $150 left.
How much does the housewife have left? ** This means she has $150 * (1/3) = $<<150*(1/3)=50>>50 left.
#### 50"
"Farrah ordered 4 boxes from Amazon containing 20 matchboxes each. If each matchbox has 300 sticks, calculate the total number of match sticks that Farah ordered?","How many matchboxes did Farrah order? ** Farrah ordered 4 boxes from Amazon containing 20 matchboxes each, a total of 4*20=<<4*20=80>>80 matchboxes.
How many matchsticks did Farrah buy? ** If each matchbox has 300 sticks, the total number of match sticks that Farah bought is 300*80 = <<300*80=24000>>24000
#### 24000"
"A play was held in an auditorium and its ticket costs $10. An auditorium has 20 rows and each row has 10 seats. If only 3/4 of the seats were sold, how much was earned from the play?","How many seats are there? ** There are 20 x 10 = <<20*10=200>>200 seats in the auditorium.
How many seats were sold? ** Only 200 x 3/4 = <<200*3/4=150>>150 seats were sold.
How much was earned from the play? ** Hence, the earnings from the play is $10 x 150 = $<<10*150=1500>>1500.
#### 1500"
"Nancy carves statues out of jade. A giraffe statue takes 120 grams of jade and sells for $150. An elephant statue takes twice as much jade and sells for $350. If Nancy has 1920 grams of jade, how much more money will she make turning it all into elephants instead of giraffes?","How many giraffe statues can Nancy make? ** First find how many giraffe statues Nancy can make by dividing the total amount of jade by the amount used per giraffe statue: 1920 g / 120 g/giraffe = <<1920/120=16>>16 giraffes
How much money does Nancy earn from giraffes? ** Then multiply that number by the price per giraffe to find how much Nancy earns total from giraffes: 16 giraffes * $150/giraffe = $<<16*150=2400>>2400
How much jade does each elephant statue use? ** Then find how much jade each elephant statue uses by doubling the jade used by the giraffe statues: 120 g/giraffe * 2 = <<120*2=240>>240 g/elephant
How many elephant statues can Nancy make? ** Then find how many elephant statues Nancy can make by dividing the total amount of jade by the amount used per elephant statue: 1920 g / 240 g/elephant = <<1920/240=8>>8 elephant
How much money does Nancy earn from elephants? ** Multiply that number by the price per elephant to find Nancy's total earnings from elephants: 8 elephants * $350/elephant = $<<8*350=2800>>2800
How much more money will Nancy make turning it all into elephants instead of giraffes? ** Finally, subtract Nancy's total earnings from the giraffes from her total earnings from the elephants to find the difference: $2800 - $2400 = $<<2800-2400=400>>400
#### 400"
"Barry stands on his head for 10 minutes at a time, but then he must sit for 5 minutes before he can take another turn standing on his head.  How many turns can Barry take standing on his head during a single 2-hour period?","How many minutes does each turn last? ** Each turn Barry takes standing on his head lasts for 10+5=<<10+5=15>>15 minutes.
How many minutes are in 2 hours? ** 2 hours is 60*2=<<2*60=120>>120 minutes.
How many turns can Barry take standing on his head during a single 2-hour period? ** Barry can take 120/15=<<120/15=8>>8 turns standing on his head over two hours.
#### 8"
"Jacob has half the number of shoes Edward has. Edward has 3 times the number of shoes Brian has. If Brian has 22 pairs of shoes, how many pairs of shoes do they have in total?","How many pairs of shoes does Edward have? ** Edward has 3 * 22 = <<3*22=66>>66 pairs of shoes.
How many pairs of shoes does Jacob have? ** Jacob has 66 / 2 = <<66/2=33>>33 pairs of shoes.
How many pairs of shoes do they have in total? ** All of them have 22 + 66 + 33 = <<22+66+33=121>>121 pairs of shoes in total.
#### 121"
"Martin is organizing a party, and he invited many of his colleagues. He invited 5 people from his hometown and twice as many people from his school. Martin invited also as many people from his sports club as the sum of people invited from his hometown and his school. The remaining invitations represent 20% of the total previously mentioned. How many people can potentially come to the party Martin is organizing?","How many people did Martin invite from his school? ** Martin invited 5 * 2 = <<5*2=10>>10 people from his school.
How many invitations did the people from the sports club get? ** People from the sports club got 5 + 10 = <<5+10=15>>15 invitations.
How many people did Martin invite in total? ** So in total from the sports club, hometown and school, Martin invited 5 + 10 + 15 = <<5+10+15=30>>30 people.
How many invitations are there in total? ** All other invitations are 20% of the previous total, which means 20/100 * 30 = <<20/100*30=6>>6.
How many people did Martin invite to his party? ** That means Martin invited to his party 30 + 6 = <<30+6=36>>36 people.
#### 36"
"If Billy sleeps 6 hours one night, then 2 more hours than that the following night, and then half the previous amount the following night, and then finally triple the previous amount the final night, how much did he sleep in that four day period?","How many hours did Billy sleep the second night? ** Billy slept 6 hours the first night. He then slept 6+2=<<6+2=8>>8 hours the second night.
How many hours did Billy sleep the third night? ** Billy then slept 8/2=<<8/2=4>>4 hours the third night.
How many hours did Billy sleep the fourth night? ** Finally, Billy slept 4*3=<<4*3=12>>12 hours the fourth night.
How many hours did Billy sleep in that four day period? ** In total, Billy slept 6+8+4+12=<<6+8+4+12=30>>30 hours.
#### 30"
"Bugs are thriving in a garden of 30 plants. The bugs are very hungry today and completely ate 20 plants. The next day, they were still full and only ate half of the remaining plants. After that, they ate only 1 of the plants that were left. How many plants remain?","How many plants are left? ** The bugs ate enough plants for there to be 30-20=<<30-20=10>>10 left.
How many plants are left? ** They were still full and only ate half, leaving 10/2=<<10/2=5>>5 plants left.
How many plants are left? ** Later on, the bugs only ate 1 more which left 5-1=<<5-1=4>>4 plants in the garden.
#### 4"
"Alyssa and Abigail need to collect 100 empty cans for their Science project. As of today, Alyssa collected 30 while Abigail collected 43 empty cans. How many more empty cans should they collect?","How many empty cans did Alyssa and Abigail collect as of today? ** Alyssa and Abigail collected a total of 30 + 43 = <<30+43=73>>73 empty cans as of today.
How many more empty cans do Alyssa and Abigail need to collect? ** So, they still need to collect 100 - 73 = <<100-73=27>>27 more empty cans.
#### 27"
"There have been 15 ""Where's Waldo?"" books published. Each book has 30 puzzles to find Waldo. The average person takes 3 minutes to find Waldo in a puzzle. How long would it take to find every Waldo?","How many puzzles are in each book? ** There have been 450 puzzles because 15 x 30 = <<450=450>>450
How many minutes would it take to find all the Waldo's? ** It would take 1,350 minutes to find all the Waldo's because 450 x 3 = <<450*3=1350>>1,350
#### 1350"
"Alannah, Beatrix, and Queen are preparing for the new school year and have been given books by their parents. Alannah has 20 more books than Beatrix. Queen has 1/5 times more books than Alannah. If Beatrix has 30 books, how many books do the three have together?","How many books does Alannah have? ** If Beatrix has 30 books, Alannah has 30 books + 20 books = <<30+20=50>>50 books.
How many books does Queen have? ** Queen has 1/5 * 50 books = <<1/5*50=10>>10 more books than Alannah.
How many books does Queen have? ** The total number of books Queen has is 50 books + 10 books = <<50+10=60>>60 books.
How many books do the three have together? ** All three have 60 books + 50 books + 30 books = <<60+50+30=140>>140 books together
#### 140"
"While on vacation in New York, Greg went out for a lunch that cost $100. If sales tax in New York is 4% and he left a 6% tip, how much did Greg pay?","How much is the sales tax? ** The sales tax is worth $100 x 4/100 = $<<100*4/100=4>>4.
How much did Greg leave as a tip? ** Greg left $100 x 6/100 = $<<100*6/100=6>>6 tip.
How much did Greg pay in total? ** So, the total cost for the tax and the tip is $4 + $6 = $<<4+6=10>>10
How much did Greg pay in total? ** Therefore, Greg paid $100 + $10 = $<<100+10=110>>110 in all.
#### 110"
"Andy is a lawyer who's working on two lawsuits. The first lawsuit has a 30% chance of paying out $5,000,000 upon a win and $0 if he loses it. The second lawsuit has a 50% chance of paying out $1,000,000 if Andy loses and a 50% chance of paying out $2,000,000 if he wins.  Expressed as a percentage, how much more likely is it that Andy loses both lawsuits compared to winning both of them?","How likely is Andy to lose the first lawsuit? ** First find the probability that Andy will lose the first lawsuit: 100% - 30% = 70%
How likely is Andy to lose both lawsuits? ** Then multiply that probability by the probability he loses the second lawsuit: 70% * 50% = 35%
How likely is Andy to win both lawsuits? ** Then multiply the probabilities of Andy winning each lawsuit to find the probability he wins them both: 30% * 50% = 15%
How much more likely is Andy to lose both lawsuits compared to winning both of them? ** Then subtract the probability Andy wins both lawsuits from the probability he loses both lawsuits to find the difference: 35% - 15% = 20%
#### 20"
"The running time of Beast of War: Armoured Command is 10 minutes longer than that of Alpha Epsilon, which is 30 minutes shorter than that of Millennium. If Millennium runs for 2 hours, what is the running time of Beast of War: Armoured Command in minutes?","How many minutes are in 2 hours? ** One hour contains 60 minutes so 2 hours contain 60*2 = <<2*60=120>>120 minutes
How many minutes is Alpha Epsilon? ** Alpha Epsilon's running time is 30 minutes less than that of Millennium (which runs for 120 minutes) hence 120-30 = <<120-30=90>>90 minutes
How many minutes is Beast of War: Armoured Command? ** Beast of War: Armoured Command runs for 10 minutes more than Alpha Epsilon hence 90+10 = <<10+90=100>>100 minutes
#### 100"
